s,Z
1205.341,588.07
1206.324,588.089
1207.304,588.101
1208.284,588.11
1209.263,588.129
1210.246,588.137
1211.229,588.146
1212.204,588.158
1213.176,588.17
1214.15,588.194
1215.139,588.211
1216.12,588.225
1217.105,588.248
1218.081,588.25
1219.06,588.267
1220.044,588.277
1221.021,588.275
1221.996,588.293
1222.978,588.301
1223.953,588.301
1224.937,588.312
1225.925,588.312
1226.907,588.318
1227.886,588.326
1228.864,588.332
1229.837,588.342
1230.815,588.345
1231.793,588.356
1232.775,588.366
1233.756,588.374
1234.737,588.378
1235.717,588.385
1236.694,588.39
1237.671,588.399
1238.648,588.407
1239.63,588.413
1240.615,588.423
1241.591,588.437
1242.564,588.436
1243.54,588.442
1244.522,588.459
1245.502,588.469
1246.483,588.472
1247.461,588.482
1248.433,588.49
1249.407,588.499
1250.385,588.513
1251.357,588.523
1252.34,588.537
1253.319,588.544
1254.289,588.55
1255.261,588.56
1256.233,588.578
1257.21,588.595
1258.186,588.603
1259.158,588.604
1260.13,588.613
1261.09,588.624
1262.057,588.641
1263.034,588.662
1264.006,588.665
1264.974,588.667
1265.94,588.674
1266.897,588.671
1267.859,588.678
1268.824,588.696
1269.784,588.704
1270.747,588.709
1271.71,588.72
1272.667,588.72
1273.626,588.734
1274.586,588.742
1275.55,588.749
1276.514,588.75
1277.477,588.764
1278.433,588.757
1279.39,588.768
1280.345,588.771
1281.3,588.784
1282.263,588.789
1283.226,588.794
1284.181,588.802
1285.135,588.803
1286.092,588.809
1287.048,588.817
1287.998,588.824
1288.952,588.827
1289.911,588.843
1290.861,588.852
1291.803,588.86
1292.751,588.874
1293.701,588.886
1294.656,588.902
1295.601,588.915
1296.545,588.92
1297.492,588.937
1298.438,588.951
1299.375,588.965
1300.318,588.972
1301.262,588.984
1302.202,589.001
1303.138,589.021
1304.073,589.032
1305.012,589.042
1305.953,589.055
1306.889,589.063
1307.825,589.065
1308.757,589.082
1309.687,589.096
1310.626,589.102
1311.564,589.107
1312.501,589.115
1313.431,589.122
1314.369,589.129
1315.308,589.137
1316.238,589.128
1317.168,589.145
1318.097,589.15
1319.034,589.158
1319.974,589.175
1320.906,589.174
1321.828,589.169
1322.759,589.19
1323.691,589.195
1324.623,589.208
1325.551,589.213
1326.481,589.218
1327.418,589.22
1328.362,589.213
1329.299,589.213
1330.22,589.202
1331.147,589.198
1332.084,589.203
1333.015,589.199
1333.945,589.185
1334.879,589.184
1335.82,589.196
1336.751,589.196
1337.675,589.186
1338.613,589.207
1339.548,589.186
1340.496,589.207
1341.428,589.209
1342.355,589.202
1343.285,589.196
1344.229,589.209
1345.166,589.212
1346.095,589.224
1347.02,589.226
1347.959,589.236
1348.904,589.253
1349.841,589.254
1350.772,589.261
1351.688,589.264
1352.615,589.278
1353.558,589.29
1354.503,589.297
1355.437,589.302
1356.37,589.29
1357.306,589.294
1358.238,589.283
1359.173,589.272
1360.121,589.272
1361.056,589.26
1361.995,589.248
1362.933,589.233
1363.878,589.232
1364.813,589.221
1365.751,589.213
1366.697,589.213
1367.643,589.209
1368.591,589.196
1369.535,589.187
1370.475,589.185
1371.419,589.186
1372.372,589.188
1373.319,589.177
1374.27,589.178
1375.219,589.177
1376.158,589.175
1377.104,589.177
1378.055,589.179
1379.009,589.176
1379.962,589.176
1380.908,589.168
1381.849,589.168
1382.795,589.167
1383.745,589.172
1384.698,589.167
1385.648,589.164
1386.595,589.163
1387.54,589.162
1388.489,589.162
1389.434,589.168
1390.381,589.173
1391.334,589.173
1392.285,589.166
1393.243,589.167
1394.19,589.151
1395.143,589.155
1396.09,589.14
1397.039,589.134
1397.987,589.13
1398.934,589.124
1399.885,589.119
1400.84,589.119
1401.791,589.111
1402.741,589.11
1403.693,589.104
1404.65,589.098
1405.602,589.092
1406.553,589.085
1407.507,589.083
1408.461,589.084
1409.421,589.078
1410.374,589.077
1411.329,589.074
1412.285,589.072
1413.244,589.064
1414.201,589.065
1415.156,589.064
1416.106,589.067
1417.059,589.078
1418.021,589.083
1418.987,589.081
1419.95,589.077
1420.91,589.075
1421.88,589.077
1422.824,589.055
1423.781,589.059
1424.734,589.055
1425.694,589.057
1426.659,589.056
1427.628,589.05
1428.585,589.04
1429.538,589.031
1430.494,589.027
1431.464,589.03
1432.451,589.05
1433.421,589.038
1434.382,589.031
1435.337,589.03
1436.299,589.032
1437.266,589.038
1438.235,589.047
1439.212,589.045
1440.183,589.045
1441.15,589.037
1442.121,589.031
1443.093,589.039
1444.065,589.041
1445.039,589.043
1446.022,589.039
1446.997,589.033
1447.979,589.03
1448.962,589.015
1449.946,589.006
1450.932,588.999
1451.911,588.986
1452.893,588.979
1453.875,588.978
1454.855,588.976
1455.835,588.982
1456.826,588.989
1457.824,588.986
1458.825,588.985
1459.816,588.978
1460.796,588.977
1461.772,588.976
1462.769,588.978
1463.77,588.981
1464.773,588.973
1465.763,588.963
1466.751,588.954
1467.737,588.956
1468.728,588.957
1469.726,588.953
1470.726,588.95
1471.72,588.946
1472.712,588.935
1473.706,588.927
1474.703,588.927
1475.699,588.915
1476.701,588.906
1477.695,588.89
1478.689,588.882
1479.675,588.878
1480.658,588.876
1481.65,588.885
1482.646,588.894
1483.639,588.896
1484.632,588.896
1485.628,588.893
1486.621,588.889
1487.602,588.893
1488.571,588.889
1489.549,588.904
1490.535,588.923
1491.524,588.926
1492.506,588.929
1493.489,588.921
1494.463,588.923
1495.434,588.921
1496.405,588.93
1497.373,588.928
1498.339,588.937
1499.302,588.945
1500.268,588.951
1501.24,588.947
1502.205,588.95
1503.168,588.946
1504.125,588.936
1505.084,588.934
1506.04,588.93
1506.987,588.932
1507.938,588.937
1508.891,588.946
1509.844,588.953
1510.788,588.959
1511.739,588.968
1512.696,588.959
1513.651,588.967
1514.599,588.96
1515.544,588.948
1516.491,588.953
1517.438,588.947
1518.381,588.952
1519.316,588.963
1520.248,588.965
1521.199,588.97
1522.161,588.978
1523.105,588.971
1524.037,588.971
1524.976,588.974
1525.923,588.979
1526.87,588.989
1527.814,588.995
1528.765,588.989
1529.72,588.991
1530.669,588.994
1531.617,588.99
1532.566,588.994
1533.529,589.001
1534.494,588.999
1535.455,588.995
1536.412,588.984
1537.366,588.983
1538.331,588.989
1539.303,588.988
1540.274,588.986
1541.243,588.988
1542.208,588.984
1543.176,588.987
1544.147,588.989
1545.121,588.988
1546.092,588.986
1547.065,588.981
1548.034,588.984
1549.003,588.987
1549.971,588.992
1550.945,588.99
1551.927,588.997
1552.896,588.996
1553.859,588.989
1554.817,588.984
1555.78,588.996
