              L,     Z,     P
7157,895.456,1.3631
7158,895.47,1.3631
7159,895.483,1.3631
7160,895.497,1.3631
7161,895.511,1.3631
7162,895.524,1.3631
7163,895.538,1.3631
7164,895.552,1.3631
7165,895.565,1.3631
7166,895.579,1.3631
7167,895.592,1.3631
7168,895.606,1.3631
7169,895.62,1.3631
7170,895.633,1.3631
7171,895.647,1.3631
7172,895.661,1.3631
7173,895.674,1.3631
7174,895.688,1.3631
7175,895.702,1.3631
7176,895.715,1.3631
7177,895.729,1.3631
7178,895.742,1.3631
7179,895.756,1.3631
7180,895.77,1.3631
7181,895.783,1.3631
7182,895.797,1.3631
7183,895.811,1.3631
7184,895.824,1.3631
7185,895.838,1.3631
7186,895.851,1.3631
7187,895.865,1.3631
7188,895.879,1.3631
7189,895.892,1.3631
7190,895.906,1.3631
7191,895.92,1.3631
7192,895.933,1.3631
7193,895.947,1.3631
7194,895.961,1.3631
7195,895.974,1.3631
7196,895.988,1.3631
7197,896.001,1.3631
7198,896.015,1.3631
7199,896.029,1.3631
7200,896.042,1.3631
7201,896.056,1.3631
7202,896.07,1.3631
7203,896.083,1.3631
7204,896.097,1.3631
7205,896.11,1.3631
7206,896.124,1.3631
7207,896.138,1.3631
7208,896.151,1.3631
7209,896.165,1.3631
7210,896.179,1.3631
7211,896.192,1.3631
7212,896.206,1.3631
7213,896.22,1.3631
7214,896.233,1.3631
7215,896.247,1.3631
7216,896.26,1.3631
7217,896.274,1.3631
7218,896.288,1.3631
7219,896.301,1.3631
7220,896.315,1.3631
7221,896.329,1.3631
7222,896.342,1.3631
7223,896.356,1.3631
7224,896.369,1.3631
7225,896.383,1.3631
7226,896.397,1.3631
7227,896.41,1.3631
7228,896.424,1.3631
7229,896.438,1.3631
7230,896.451,1.3631
7231,896.465,1.3631
7232,896.479,1.3631
7233,896.492,1.3631
7234,896.506,1.3631
7235,896.519,1.3631
7236,896.533,1.3631
7237,896.547,1.3631
7238,896.56,1.3631
7239,896.574,1.3631
7240,896.588,1.3631
7241,896.601,1.3631
7242,896.615,1.3631
7243,896.628,1.3631
7244,896.642,1.3631
7245,896.656,1.3631
7246,896.669,1.3631
7247,896.683,1.3631
7248,896.697,1.3631
7249,896.71,1.3631
7250,896.724,1.3631
7251,896.738,1.3631
7252,896.751,1.3631
7253,896.765,1.3631
7254,896.778,1.3631
7255,896.792,1.3631
7256,896.806,1.3631
7257,896.819,1.3631
7258,896.833,1.3631
7259,896.847,1.3631
7260,896.86,1.3631
7261,896.874,1.3631
7262,896.887,1.3631
7263,896.901,1.3631
7264,896.915,1.3631
7265,896.928,1.3631
7266,896.942,1.3631
7267,896.956,1.3631
7268,896.969,1.3631
7269,896.983,1.3631
7270,896.997,1.3631
7271,897.01,1.3631
7272,897.024,1.3631
7273,897.037,1.3631
7274,897.051,1.3631
7275,897.065,1.3631
7276,897.078,1.3631
7277,897.092,1.3631
7278,897.106,1.3631
7279,897.119,1.3631
7280,897.133,1.3631
7281,897.146,1.3631
7282,897.16,1.3631
7283,897.174,1.3631
7284,897.187,1.3631
7285,897.201,1.3631
7286,897.215,1.3631
7287,897.228,1.3631
7288,897.242,1.3631
7289,897.256,1.3631
7290,897.269,1.3631
7291,897.283,1.3631
7292,897.296,1.3631
7293,897.31,1.3631
7294,897.324,1.3631
7295,897.337,1.3631
7296,897.351,1.3631
7297,897.365,1.3631
7298,897.378,1.3631
7299,897.392,1.3631
7300,897.405,1.3631
7301,897.419,1.3631
7302,897.433,1.3631
7303,897.446,1.3631
7304,897.46,1.3631
7305,897.474,1.3631
7306,897.487,1.3631
7307,897.501,1.3631
7308,897.515,1.3631
7309,897.528,1.3631
7310,897.542,1.3631
7311,897.555,1.3631
7312,897.569,1.3631
7313,897.583,1.3631
7314,897.596,1.3631
7315,897.61,1.3631
7316,897.624,1.3631
7317,897.637,1.3631
7318,897.651,1.3631
7319,897.664,1.3631
7320,897.678,1.3631
7321,897.692,1.3631
7322,897.705,1.3631
7323,897.719,1.3631
7324,897.733,1.3631
7325,897.746,1.3631
7326,897.76,1.3631
7327,897.774,1.3631
7328,897.787,1.3631
7329,897.801,1.3631
7330,897.814,1.3631
7331,897.828,1.3631
7332,897.842,1.3631
7333,897.855,1.3631
7334,897.869,1.3631
7335,897.883,1.3631
7336,897.896,1.3631
7337,897.91,1.3631
7338,897.923,1.3631
7339,897.937,1.3631
7340,897.951,1.3631
7341,897.964,1.3631
7342,897.978,1.3631
7343,897.992,1.3631
7344,898.005,1.3631
7345,898.019,1.3631
7346,898.033,1.3631
7347,898.046,1.3631
7348,898.06,1.3631
7349,898.073,1.3631
7350,898.087,1.3631
7351,898.101,1.3631
7352,898.114,1.3631
7352.244,898.118,1.3631
7353,898.128,1.3581
7354,898.141,1.3514
7355,898.155,1.3448
7356,898.168,1.3381
7357,898.182,1.3314
7358,898.195,1.3248
7359,898.208,1.3181
7360,898.221,1.3114
7361,898.234,1.3048
7362,898.247,1.2981
7363,898.26,1.2914
7364,898.273,1.2848
7365,898.286,1.2781
7366,898.299,1.2714
7367,898.312,1.2648
7368,898.324,1.2581
7369,898.337,1.2514
7370,898.349,1.2448
7371,898.362,1.2381
7372,898.374,1.2314
7373,898.386,1.2248
7374,898.398,1.2181
7375,898.411,1.2114
7376,898.423,1.2048
7377,898.435,1.1981
7378,898.447,1.1914
7379,898.459,1.1848
7380,898.47,1.1781
7381,898.482,1.1714
7382,898.494,1.1648
7383,898.505,1.1581
7384,898.517,1.1514
7385,898.528,1.1448
7386,898.54,1.1381
7387,898.551,1.1314
7388,898.562,1.1248
7389,898.574,1.1181
7390,898.585,1.1114
7391,898.596,1.1048
7392,898.607,1.0981
7393,898.618,1.0914
7394,898.629,1.0848
7395,898.64,1.0781
7396,898.65,1.0714
7397,898.661,1.0648
7398,898.672,1.0581
7399,898.682,1.0514
7400,898.693,1.0448
7401,898.703,1.0381
7402,898.713,1.0314
7403,898.724,1.0248
7404,898.734,1.0181
7405,898.744,1.0114
7406,898.754,1.0048
7407,898.764,0.9981
7408,898.774,0.9914
7409,898.784,0.9848
7410,898.794,0.9781
7411,898.804,0.9714
7412,898.813,0.9648
7413,898.823,0.9581
7414,898.832,0.9514
7415,898.842,0.9448
7416,898.851,0.9381
7417,898.861,0.9314
7418,898.87,0.9248
7419,898.879,0.9181
7420,898.888,0.9114
7421,898.897,0.9048
7422,898.906,0.8981
7423,898.915,0.8914
7424,898.924,0.8848
7425,898.933,0.8781
7426,898.942,0.8714
7427,898.95,0.8648
7428,898.959,0.8581
7429,898.968,0.8514
7430,898.976,0.8448
7431,898.984,0.8381
7432,898.993,0.8314
7433,899.001,0.8248
7434,899.009,0.8181
7435,899.017,0.8114
7436,899.026,0.8048
7437,899.034,0.7981
7438,899.041,0.7914
7439,899.049,0.7848
7440,899.057,0.7781
7441,899.065,0.7714
7442,899.073,0.7648
7443,899.08,0.7581
7444,899.088,0.7514
7445,899.095,0.7448
7446,899.103,0.7381
7447,899.11,0.7314
7448,899.117,0.7248
7449,899.125,0.7181
7450,899.132,0.7114
7451,899.139,0.7048
7452,899.146,0.6981
7453,899.153,0.6914
7454,899.16,0.6848
7455,899.166,0.6781
7456,899.173,0.6714
7457,899.18,0.6648
7458,899.186,0.6581
7459,899.193,0.6514
7460,899.199,0.6448
7461,899.206,0.6381
7462,899.212,0.6314
7463,899.219,0.6248
7464,899.225,0.6181
7465,899.231,0.6114
7466,899.237,0.6048
7467,899.243,0.5981
7468,899.249,0.5914
7469,899.255,0.5848
7470,899.261,0.5781
7471,899.266,0.5714
7472,899.272,0.5648
7473,899.278,0.5581
7474,899.283,0.5514
7475,899.289,0.5448
7476,899.294,0.5381
7477,899.299,0.5314
7478,899.305,0.5248
7479,899.31,0.5181
7480,899.315,0.5114
7481,899.32,0.5048
7482,899.325,0.4981
7483,899.33,0.4914
7483.756,899.334,0.4864
7484,899.335,0.4864
7485,899.34,0.4864
7486,899.345,0.4864
7487,899.35,0.4864
7488,899.354,0.4864
7489,899.359,0.4864
7490,899.364,0.4864
7491,899.369,0.4864
7492,899.374,0.4864
7493,899.379,0.4864
7494,899.384,0.4864
7495,899.389,0.4864
7496,899.393,0.4864
7497,899.398,0.4864
7498,899.403,0.4864
7499,899.408,0.4864
7500,899.413,0.4864
7501,899.418,0.4864
7502,899.423,0.4864
7503,899.427,0.4864
7504,899.432,0.4864
7505,899.437,0.4864
7506,899.442,0.4864
7507,899.447,0.4864
7508,899.452,0.4864
7509,899.457,0.4864
7510,899.461,0.4864
7511,899.466,0.4864
7512,899.471,0.4864
7513,899.476,0.4864
7514,899.481,0.4864
7515,899.486,0.4864
7516,899.491,0.4864
7517,899.496,0.4864
7518,899.5,0.4864
7519,899.505,0.4864
7520,899.51,0.4864
7521,899.515,0.4864
7522,899.52,0.4864
7523,899.525,0.4864
7524,899.53,0.4864
7525,899.534,0.4864
7526,899.539,0.4864
7527,899.544,0.4864
7528,899.549,0.4864
7529,899.554,0.4864
7530,899.559,0.4864
7531,899.564,0.4864
7532,899.568,0.4864
7533,899.573,0.4864
7534,899.578,0.4864
7535,899.583,0.4864
7536,899.588,0.4864
7537,899.593,0.4864
7538,899.598,0.4864
7539,899.603,0.4864
7540,899.607,0.4864
7541,899.612,0.4864
7542,899.617,0.4864
7543,899.622,0.4864
7544,899.627,0.4864
7545,899.632,0.4864
7546,899.637,0.4864
7547,899.641,0.4864
7548,899.646,0.4864
7549,899.651,0.4864
7550,899.656,0.4864
7551,899.661,0.4864
7552,899.666,0.4864
7553,899.671,0.4864
7554,899.676,0.4864
7555,899.68,0.4864
7556,899.685,0.4864
7557,899.69,0.4864
7558,899.695,0.4864
7559,899.7,0.4864
7560,899.705,0.4864
7561,899.71,0.4864
7562,899.714,0.4864
7563,899.719,0.4864
7564,899.724,0.4864
7565,899.729,0.4864
7566,899.734,0.4864
7567,899.739,0.4864
7568,899.744,0.4864
7569,899.748,0.4864
7570,899.753,0.4864
7571,899.758,0.4864
7572,899.763,0.4864
7573,899.768,0.4864
7574,899.773,0.4864
7575,899.778,0.4864
7576,899.783,0.4864
7577,899.787,0.4864
7578,899.792,0.4864
7579,899.797,0.4864
7580,899.802,0.4864
7581,899.807,0.4864
7582,899.812,0.4864
7583,899.817,0.4864
7584,899.821,0.4864
7585,899.826,0.4864
7586,899.831,0.4864
7587,899.836,0.4864
7588,899.841,0.4864
7589,899.846,0.4864
7590,899.851,0.4864
7591,899.855,0.4864
7592,899.86,0.4864
7593,899.865,0.4864
7594,899.87,0.4864
7595,899.875,0.4864
7596,899.88,0.4864
7597,899.885,0.4864
7598,899.89,0.4864
7599,899.894,0.4864
7600,899.899,0.4864
7601,899.904,0.4864
7602,899.909,0.4864
7603,899.914,0.4864
7604,899.919,0.4864
7605,899.924,0.4864
7606,899.928,0.4864
7607,899.933,0.4864
7608,899.938,0.4864
7609,899.943,0.4864
7610,899.948,0.4864
7611,899.953,0.4864
7612,899.958,0.4864
7613,899.962,0.4864
7614,899.967,0.4864
7615,899.972,0.4864
7616,899.977,0.4864
7617,899.982,0.4864
7618,899.987,0.4864
7619,899.992,0.4864
7620,899.997,0.4864
7621,900.001,0.4864
7622,900.006,0.4864
7623,900.011,0.4864
7624,900.016,0.4864
7625,900.021,0.4864
7626,900.026,0.4864
7627,900.031,0.4864
7628,900.035,0.4864
7629,900.04,0.4864
7630,900.045,0.4864
7631,900.05,0.4864
7632,900.055,0.4864
7633,900.06,0.4864
7634,900.065,0.4864
7635,900.069,0.4864
7636,900.074,0.4864
7637,900.079,0.4864
7638,900.084,0.4864
7639,900.089,0.4864
7640,900.094,0.4864
7641,900.099,0.4864
7642,900.104,0.4864
7643,900.108,0.4864
7644,900.113,0.4864
7645,900.118,0.4864
7646,900.123,0.4864
7647,900.128,0.4864
7648,900.133,0.4864
7649,900.138,0.4864
7650,900.142,0.4864
7651,900.147,0.4864
7652,900.152,0.4864
7653,900.157,0.4864
7654,900.162,0.4864
7655,900.167,0.4864
7656,900.172,0.4864
7657,900.176,0.4864
7658,900.181,0.4864
7659,900.186,0.4864
7660,900.191,0.4864
7661,900.196,0.4864
7662,900.201,0.4864
7663,900.206,0.4864
7664,900.211,0.4864
7665,900.215,0.4864
7666,900.22,0.4864
7667,900.225,0.4864
7668,900.23,0.4864
7669,900.235,0.4864
7670,900.24,0.4864
7671,900.245,0.4864
7672,900.249,0.4864
7673,900.254,0.4864
7674,900.259,0.4864
7675,900.264,0.4864
7676,900.269,0.4864
7677,900.274,0.4864
7678,900.279,0.4864
7679,900.284,0.4864
7680,900.288,0.4864
7681,900.293,0.4864
7682,900.298,0.4864
7683,900.303,0.4864
7684,900.308,0.4864
7685,900.313,0.4864
7686,900.318,0.4864
7687,900.322,0.4864
7688,900.327,0.4864
7689,900.332,0.4864
7690,900.337,0.4864
7691,900.342,0.4864
7692,900.347,0.4864
7693,900.352,0.4864
7694,900.356,0.4864
7695,900.361,0.4864
7696,900.366,0.4864
7697,900.371,0.4864
7698,900.376,0.4864
7699,900.381,0.4864
7700,900.386,0.4864
7701,900.391,0.4864
7702,900.395,0.4864
7703,900.4,0.4864
7704,900.405,0.4864
7705,900.41,0.4864
7706,900.415,0.4864
7707,900.42,0.4864
7708,900.425,0.4864
7709,900.429,0.4864
7710,900.434,0.4864
7711,900.439,0.4864
7712,900.444,0.4864
7713,900.449,0.4864
7714,900.454,0.4864
7715,900.459,0.4864
7716,900.463,0.4864
7717,900.468,0.4864
7718,900.473,0.4864
7719,900.478,0.4864
7720,900.483,0.4864
7721,900.488,0.4864
7722,900.493,0.4864
7723,900.498,0.4864
7724,900.502,0.4864
7725,900.507,0.4864
7726,900.512,0.4864
7727,900.517,0.4864
7728,900.522,0.4864
7729,900.527,0.4864
7730,900.532,0.4864
7731,900.536,0.4864
7732,900.541,0.4864
7733,900.546,0.4864
7734,900.551,0.4864
7735,900.556,0.4864
7736,900.561,0.4864
7737,900.566,0.4864
7738,900.57,0.4864
7739,900.575,0.4864
7740,900.58,0.4864
7741,900.585,0.4864
7742,900.59,0.4864
7743,900.595,0.4864
7744,900.6,0.4864
7745,900.605,0.4864
7746,900.609,0.4864
7747,900.614,0.4864
7748,900.619,0.4864
7749,900.624,0.4864
7750,900.629,0.4864
7751,900.634,0.4864
7752,900.639,0.4864
7753,900.643,0.4864
7754,900.648,0.4864
7755,900.653,0.4864
7756,900.658,0.4864
7757,900.663,0.4864
7758,900.668,0.4864
7759,900.673,0.4864
7760,900.677,0.4864
7761,900.682,0.4864
7762,900.687,0.4864
7763,900.692,0.4864
7764,900.697,0.4864
7765,900.702,0.4864
7766,900.707,0.4864
7767,900.712,0.4864
7768,900.716,0.4864
7769,900.721,0.4864
7770,900.726,0.4864
7771,900.731,0.4864
7772,900.736,0.4864
7773,900.741,0.4864
7774,900.746,0.4864
7775,900.75,0.4864
7776,900.755,0.4864
7777,900.76,0.4864
7778,900.765,0.4864
7779,900.77,0.4864
7780,900.775,0.4864
7781,900.78,0.4864
7782,900.784,0.4864
7783,900.789,0.4864
7784,900.794,0.4864
7785,900.799,0.4864
7786,900.804,0.4864
7787,900.809,0.4864
7788,900.814,0.4864
7789,900.819,0.4864
7790,900.823,0.4864
7791,900.828,0.4864
7792,900.833,0.4864
7793,900.838,0.4864
7794,900.843,0.4864
7795,900.848,0.4864
7796,900.853,0.4864
7797,900.857,0.4864
7798,900.862,0.4864
7799,900.867,0.4864
7800,900.872,0.4864
7801,900.877,0.4864
7802,900.882,0.4864
7803,900.887,0.4864
7804,900.891,0.4864
7805,900.896,0.4864
7806,900.901,0.4864
7807,900.906,0.4864
7808,900.911,0.4864
7809,900.916,0.4864
7810,900.921,0.4864
7811,900.926,0.4864
7812,900.93,0.4864
7813,900.935,0.4864
7814,900.94,0.4864
7815,900.945,0.4864
7816,900.95,0.4864
7817,900.955,0.4864
7818,900.96,0.4864
7819,900.964,0.4864
7820,900.969,0.4864
7821,900.974,0.4864
7822,900.979,0.4864
7823,900.984,0.4864
7824,900.989,0.4864
7825,900.994,0.4864
7826,900.999,0.4864
7827,901.003,0.4864
7828,901.008,0.4864
7829,901.013,0.4864
7830,901.018,0.4864
7831,901.023,0.4864
7832,901.028,0.4864
7833,901.033,0.4864
7834,901.037,0.4864
7835,901.042,0.4864
7836,901.047,0.4864
7837,901.052,0.4864
7838,901.057,0.4864
7839,901.062,0.4864
7840,901.067,0.4864
7841,901.071,0.4864
7842,901.076,0.4864
7843,901.081,0.4864
7844,901.086,0.4864
7845,901.091,0.4864
7846,901.096,0.4864
7847,901.101,0.4864
7848,901.106,0.4864
7849,901.11,0.4864
7850,901.115,0.4864
7851,901.12,0.4864
7852,901.125,0.4864
7853,901.13,0.4864
7854,901.135,0.4864
7855,901.14,0.4864
7856,901.144,0.4864
7857,901.149,0.4864
7858,901.154,0.4864
7859,901.159,0.4864
7860,901.164,0.4864
7861,901.169,0.4864
7862,901.174,0.4864
7863,901.178,0.4864
7864,901.183,0.4864
7865,901.188,0.4864
7866,901.193,0.4864
7867,901.198,0.4864
7868,901.203,0.4864
7869,901.208,0.4864
7870,901.213,0.4864
7871,901.217,0.4864
7872,901.222,0.4864
7873,901.227,0.4864
7874,901.232,0.4864
7875,901.237,0.4864
7876,901.242,0.4864
7877,901.247,0.4864
7878,901.251,0.4864
7879,901.256,0.4864
7880,901.261,0.4864
7881,901.266,0.4864
7882,901.271,0.4864
7883,901.276,0.4864
7884,901.281,0.4864
7885,901.285,0.4864
7886,901.29,0.4864
7887,901.295,0.4864
7888,901.3,0.4864
7889,901.305,0.4864
7890,901.31,0.4864
7891,901.315,0.4864
7892,901.32,0.4864
7893,901.324,0.4864
7894,901.329,0.4864
7895,901.334,0.4864
7896,901.339,0.4864
7897,901.344,0.4864
7898,901.349,0.4864
7899,901.354,0.4864
7900,901.358,0.4864
7901,901.363,0.4864
7902,901.368,0.4864
7903,901.373,0.4864
7904,901.378,0.4864
7905,901.383,0.4864
7906,901.388,0.4864
7907,901.392,0.4864
7908,901.397,0.4864
7909,901.402,0.4864
7910,901.407,0.4864
7911,901.412,0.4864
7912,901.417,0.4864
7913,901.422,0.4864
7914,901.427,0.4864
7915,901.431,0.4864
7916,901.436,0.4864
7917,901.441,0.4864
7918,901.446,0.4864
7919,901.451,0.4864
7920,901.456,0.4864
7921,901.461,0.4864
7922,901.465,0.4864
7923,901.47,0.4864
7924,901.475,0.4864
7925,901.48,0.4864
7926,901.485,0.4864
7927,901.49,0.4864
7928,901.495,0.4864
7929,901.499,0.4864
7930,901.504,0.4864
7931,901.509,0.4864
7932,901.514,0.4864
7933,901.519,0.4864
7934,901.524,0.4864
7935,901.529,0.4864
7936,901.534,0.4864
7937,901.538,0.4864
7938,901.543,0.4864
7939,901.548,0.4864
7940,901.553,0.4864
7941,901.558,0.4864
7942,901.563,0.4864
7943,901.568,0.4864
7944,901.572,0.4864
7945,901.577,0.4864
7946,901.582,0.4864
7947,901.587,0.4864
7948,901.592,0.4864
7949,901.597,0.4864
7950,901.602,0.4864
7951,901.607,0.4864
7952,901.611,0.4864
7953,901.616,0.4864
7954,901.621,0.4864
7955,901.626,0.4864
7956,901.631,0.4864
7957,901.636,0.4864
7958,901.641,0.4864
7959,901.645,0.4864
7960,901.65,0.4864
7961,901.655,0.4864
7962,901.66,0.4864
7963,901.665,0.4864
7964,901.67,0.4864
7965,901.675,0.4864
7966,901.679,0.4864
7967,901.684,0.4864
7968,901.689,0.4864
7969,901.694,0.4864
7970,901.699,0.4864
7971,901.704,0.4864
7972,901.709,0.4864
7973,901.714,0.4864
7974,901.718,0.4864
7975,901.723,0.4864
7975.833,901.727,0.4864
7976,901.728,0.4901
7977,901.733,0.5123
7978,901.738,0.5345
7979,901.744,0.5568
7980,901.749,0.579
7981,901.755,0.6012
7982,901.762,0.6234
7983,901.768,0.6457
7984,901.774,0.6679
7985,901.781,0.6901
7986,901.788,0.7123
7987,901.795,0.7345
7988,901.803,0.7568
7989,901.811,0.779
7990,901.819,0.8012
7991,901.827,0.8234
7992,901.835,0.8457
7993,901.844,0.8679
7994,901.852,0.8901
7995,901.861,0.9123
7996,901.871,0.9345
7997,901.88,0.9568
7998,901.89,0.979
7999,901.9,1.0012
8000,901.91,1.0234
8001,901.92,1.0457
8002,901.931,1.0679
8003,901.941,1.0901
8004,901.952,1.1123
8005,901.964,1.1345
8006,901.975,1.1568
8007,901.987,1.179
8008,901.999,1.2012
8009,902.011,1.2234
8010,902.023,1.2457
8011,902.036,1.2679
8012,902.049,1.2901
8013,902.062,1.3123
8014,902.075,1.3345
8015,902.088,1.3568
8016,902.102,1.379
8017,902.116,1.4012
8018,902.13,1.4234
8019,902.144,1.4457
8020,902.159,1.4679
8021,902.174,1.4901
8022,902.189,1.5123
8023,902.204,1.5345
8024,902.219,1.5568
8025,902.235,1.579
8026,902.251,1.6012
8027,902.267,1.6234
8028,902.283,1.6457
8029,902.3,1.6679
8030,902.317,1.6901
8031,902.334,1.7123
8032,902.351,1.7345
8033,902.368,1.7568
8034,902.386,1.779
8035,902.404,1.8012
8036,902.422,1.8234
8037,902.441,1.8457
8038,902.459,1.8679
8039,902.478,1.8901
8040,902.497,1.9123
8041,902.516,1.9345
8042,902.536,1.9568
8043,902.555,1.979
8044,902.575,2.0012
8045,902.595,2.0234
8046,902.616,2.0457
8047,902.636,2.0679
8048,902.657,2.0901
8049,902.678,2.1123
8050,902.699,2.1345
8051,902.721,2.1568
8052,902.742,2.179
8053,902.764,2.2012
8054,902.786,2.2234
8055,902.809,2.2457
8056,902.831,2.2679
8057,902.854,2.2901
8058,902.877,2.3123
8059,902.9,2.3345
8060,902.924,2.3568
8061,902.947,2.379
8062,902.971,2.4012
8063,902.995,2.4234
8064,903.02,2.4457
8065,903.044,2.4679
8066,903.069,2.4901
8067,903.094,2.5123
8068,903.119,2.5345
8069,903.145,2.5568
8070,903.171,2.579
8071,903.196,2.6012
8072,903.223,2.6234
8073,903.249,2.6457
8074,903.276,2.6679
8075,903.302,2.6901
8076,903.329,2.7123
8077,903.357,2.7345
8078,903.384,2.7568
8079,903.412,2.779
8080,903.44,2.8012
8081,903.468,2.8234
8082,903.496,2.8457
8083,903.525,2.8679
8084,903.553,2.8901
8085,903.582,2.9123
8086,903.612,2.9345
8087,903.641,2.9568
8088,903.671,2.979
8089,903.701,3.0012
8090,903.731,3.0234
8091,903.761,3.0457
8092,903.792,3.0679
8093,903.823,3.0901
8094,903.854,3.1123
8095,903.885,3.1345
8096,903.916,3.1568
8097,903.948,3.179
8098,903.98,3.2012
8099,904.012,3.2234
8100,904.044,3.2457
8101,904.077,3.2679
8102,904.11,3.2901
8103,904.143,3.3123
8104,904.176,3.3345
8105,904.209,3.3568
8106,904.243,3.379
8107,904.277,3.4012
8108,904.311,3.4234
8109,904.345,3.4457
8110,904.38,3.4679
8111,904.415,3.4901
8112,904.45,3.5123
8113,904.485,3.5345
8114,904.52,3.5568
8115,904.556,3.579
8116,904.592,3.6012
8117,904.628,3.6234
8118,904.664,3.6457
8119,904.701,3.6679
8120,904.738,3.6901
8121,904.775,3.7123
8122,904.812,3.7345
8123,904.85,3.7568
8124,904.887,3.779
8125,904.925,3.8012
8126,904.963,3.8234
8127,905.002,3.8457
8128,905.04,3.8679
8129,905.079,3.8901
8130,905.118,3.9123
8131,905.157,3.9345
8132,905.197,3.9568
8133,905.236,3.979
8134,905.276,4.0012
8135,905.316,4.0234
8136,905.357,4.0457
8137,905.397,4.0679
8138,905.438,4.0901
8139,905.479,4.1123
8140,905.52,4.1345
8141,905.562,4.1568
8142,905.603,4.179
8143,905.645,4.2012
8144,905.687,4.2234
8145,905.73,4.2457
8146,905.772,4.2679
8147,905.815,4.2901
8148,905.858,4.3123
8149,905.901,4.3345
8150,905.945,4.3568
8151,905.989,4.379
8152,906.032,4.4012
8153,906.077,4.4234
8154,906.121,4.4457
8154.167,906.128,4.4494
8155,906.165,4.4494
8156,906.21,4.4494
8157,906.254,4.4494
8158,906.299,4.4494
8159,906.343,4.4494
8160,906.388,4.4494
8161,906.432,4.4494
8162,906.477,4.4494
8163,906.521,4.4494
8164,906.566,4.4494
8165,906.61,4.4494
8166,906.655,4.4494
8167,906.699,4.4494
8168,906.744,4.4494
8169,906.788,4.4494
8170,906.833,4.4494
8171,906.877,4.4494
8172,906.922,4.4494
8173,906.966,4.4494
8174,907.011,4.4494
8175,907.055,4.4494
8176,907.1,4.4494
8177,907.144,4.4494
8178,907.189,4.4494
8179,907.233,4.4494
8180,907.278,4.4494
8181,907.322,4.4494
8182,907.367,4.4494
8183,907.411,4.4494
8184,907.456,4.4494
8185,907.5,4.4494
8186,907.545,4.4494
8187,907.589,4.4494
8188,907.634,4.4494
8189,907.678,4.4494
8190,907.723,4.4494
8191,907.767,4.4494
8192,907.812,4.4494
8193,907.856,4.4494
8194,907.901,4.4494
8195,907.945,4.4494
8196,907.99,4.4494
8197,908.034,4.4494
8198,908.079,4.4494
8199,908.123,4.4494
8200,908.168,4.4494
8201,908.212,4.4494
8202,908.257,4.4494
8203,908.301,4.4494
8204,908.346,4.4494
8205,908.39,4.4494
8206,908.435,4.4494
8207,908.479,4.4494
8208,908.524,4.4494
8209,908.568,4.4494
8210,908.613,4.4494
8211,908.657,4.4494
8212,908.702,4.4494
8213,908.746,4.4494
8214,908.791,4.4494
8215,908.835,4.4494
8216,908.88,4.4494
8217,908.924,4.4494
8218,908.969,4.4494
8219,909.013,4.4494
8220,909.058,4.4494
8221,909.102,4.4494
8222,909.146,4.4494
8223,909.191,4.4494
8224,909.235,4.4494
8225,909.28,4.4494
8226,909.324,4.4494
8227,909.369,4.4494
8228,909.413,4.4494
8229,909.458,4.4494
8230,909.502,4.4494
8231,909.547,4.4494
8232,909.591,4.4494
8233,909.636,4.4494
8234,909.68,4.4494
8235,909.725,4.4494
8236,909.769,4.4494
8237,909.814,4.4494
8238,909.858,4.4494
8239,909.903,4.4494
8240,909.947,4.4494
8241,909.992,4.4494
8242,910.036,4.4494
8243,910.081,4.4494
8244,910.125,4.4494
8245,910.17,4.4494
8246,910.214,4.4494
8247,910.259,4.4494
8248,910.303,4.4494
8249,910.348,4.4494
8250,910.392,4.4494
8251,910.437,4.4494
8252,910.481,4.4494
8253,910.526,4.4494
8254,910.57,4.4494
8255,910.615,4.4494
8256,910.659,4.4494
